ror,legal_name,country_code,country_name,count,italian_institution,year_block,direction
https://ror.org/000063q30,Techniques of Informatics and Microelectronics for Integrated Systems Architecture,FR,France,23,UNIBO,2006-2010,incoming
https://ror.org/0000n5x09,Ingénierie des Agropolymères et Technologies Emergentes,FR,France,4,UNIBO,2006-2010,incoming
https://ror.org/0000pmw59,Institute of Vertebrate Paleontology and Paleoanthropology,CN,China,1,UNIBO,2006-2010,incoming
https://ror.org/00013q465,Pontificia Universidad Católica del Perú,PE,Peru,380,UNIBO,2006-2010,incoming
https://ror.org/0001fmy77,University of Macerata,IT,Italy,208,UNIBO,2006-2010,incoming
https://ror.org/0001ke483,St George's Hospital,GB,United Kingdom,192,UNIBO,2006-2010,incoming
https://ror.org/00029be75,Institute of Biology of Komi Scientific Centre,RU,Russia,3,UNIBO,2006-2010,incoming
https://ror.org/0002cnv45,École Nationale Supérieure des Arts et Industries Textiles,FR,France,1,UNIBO,2006-2010,incoming
https://ror.org/0002pcv65,Universidad Nacional de Río Cuarto,AR,Argentina,32,UNIBO,2006-2010,incoming
https://ror.org/00033n668,University for Business and Technology,XK,Kosovo,1,UNIBO,2006-2010,incoming
https://ror.org/0003e4m70,Hull York Medical School,GB,United Kingdom,18,UNIBO,2006-2010,incoming
https://ror.org/0003ege03,Centre de Recherches sur les Macromolécules Végétales,FR,France,7,UNIBO,2006-2010,incoming
https://ror.org/0003ewr82,Bundelkhand University,IN,India,2,UNIBO,2006-2010,incoming
https://ror.org/0003zy991,York Hospital,GB,United Kingdom,45,UNIBO,2006-2010,incoming
https://ror.org/0004gzs06,Hokuyukai Neurology Hospital,JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/0004r6b85,University of Applied Sciences Biberach,DE,Germany,2,UNIBO,2006-2010,incoming
https://ror.org/0004vyj87,"Arab Academy for Science, Technology, and Maritime Transport",EG,Egypt,5,UNIBO,2006-2010,incoming
https://ror.org/0005r2j17,Institut Agronomique Méditerranéen de Montpellier,FR,France,2,UNIBO,2006-2010,incoming
https://ror.org/0005vby86,Yonsei Cancer Hospital,KR,South Korea,12,UNIBO,2006-2010,incoming
https://ror.org/0005w8d69,Università di Camerino,IT,Italy,1181,UNIBO,2006-2010,incoming
https://ror.org/0005yy970,Federal University of Health Sciences Azare,NG,Nigeria,1,UNIBO,2006-2010,incoming
https://ror.org/000628g58,Tata Sons (India),IN,India,9,UNIBO,2006-2010,incoming
https://ror.org/0006swh35,First Affiliated Hospital of Xiamen University,CN,China,7,UNIBO,2006-2010,incoming
https://ror.org/00073tb80,State Key Laboratory of Pollution Control and Resource Reuse,CN,China,11,UNIBO,2006-2010,incoming
https://ror.org/0007tes83,Tominaga hospital,JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/000849h34,Liverpool Heart and Chest Hospital,GB,United Kingdom,4,UNIBO,2006-2010,incoming
https://ror.org/00088z429,Kobe Pharmaceutical University,JP,Japan,14,UNIBO,2006-2010,incoming
https://ror.org/0008s4w86,Piedmont Atlanta Hospital,US,United States,4,UNIBO,2006-2010,incoming
https://ror.org/0008wzh48,Royal Marsden NHS Foundation Trust,GB,United Kingdom,252,UNIBO,2006-2010,incoming
https://ror.org/0008xqs48,Institut d'Investigació Biomédica de Bellvitge,ES,Spain,89,UNIBO,2006-2010,incoming
https://ror.org/000917t60,Autonomous University of San Luis Potosí,MX,Mexico,1079,UNIBO,2006-2010,incoming
https://ror.org/00096h502,Native American Cancer Research,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/00097mb19,Japan Science and Technology Agency,JP,Japan,535,UNIBO,2006-2010,incoming
https://ror.org/0009eea46,State Key Laboratory of Virtual Reality Technology and Systems,CN,China,2,UNIBO,2006-2010,incoming
https://ror.org/0009s9p66,BioMed Central (United Kingdom),GB,United Kingdom,13,UNIBO,2006-2010,incoming
https://ror.org/0009t4v78,Anglia Ruskin University,GB,United Kingdom,15,UNIBO,2006-2010,incoming
https://ror.org/0009wsb17,A N Bach Institute of Biochemistry,RU,Russia,7,UNIBO,2006-2010,incoming
https://ror.org/000a1tn51,Health Effects Institute,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/000a2sx58,Centre for European Policy Studies,BE,Belgium,2,UNIBO,2006-2010,incoming
https://ror.org/000apqb71,Philadelphia Fire Department,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/000axn811,Audencia Business School,FR,France,5,UNIBO,2006-2010,incoming
https://ror.org/000b3v524,Southeastern Fruit and Tree Nut Research Laboratory,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/000b7ms85,Zhongkai University of Agriculture and Engineering,CN,China,2,UNIBO,2006-2010,incoming
https://ror.org/000bmd763,CHA Medical Center,KR,South Korea,3,UNIBO,2006-2010,incoming
https://ror.org/000bxzc63,Max Planck Institute for Medical Research,DE,Germany,4,UNIBO,2006-2010,incoming
https://ror.org/000c39f30,Al Ain Hospital,AE,United Arab Emirates,3,UNIBO,2006-2010,incoming
https://ror.org/000ch3x42,United States Olympic & Paralympic Committee,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/000crk757,St. Vincent's Birmingham,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/000cvk368,Ohio Valley Medical Center,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/000cyem11,Donald Danforth Plant Science Center,US,United States,3,UNIBO,2006-2010,incoming
https://ror.org/000cytz87,Weatherford (Switzerland),CH,Switzerland,1,UNIBO,2006-2010,incoming
https://ror.org/000d5zy28,Institut de Chimie Radicalaire,FR,France,3,UNIBO,2006-2010,incoming
https://ror.org/000dswa46,W. M. Keck Foundation,US,United States,3,UNIBO,2006-2010,incoming
https://ror.org/000ed3w25,St Vincent's Hospital Sydney,AU,Australia,82,UNIBO,2006-2010,incoming
https://ror.org/000ehr937,Laboratoire de Météorologie Dynamique,FR,France,62,UNIBO,2006-2010,incoming
https://ror.org/000ep5m48,Instituto de Salud Pública de Navarra,ES,Spain,16,UNIBO,2006-2010,incoming
https://ror.org/000es9t33,Lomonosov Moscow State University Marine Research Center LLC,RU,Russia,1,UNIBO,2006-2010,incoming
https://ror.org/000fvwg06,Queen Sirikit National Institute of Child Health,TH,Thailand,2,UNIBO,2006-2010,incoming
https://ror.org/000fxgx19,SUNY Polytechnic Institute,US,United States,6,UNIBO,2006-2010,incoming
https://ror.org/000g0zm60,University of Jendouba,TN,Tunisia,1,UNIBO,2006-2010,incoming
https://ror.org/000gm1k91,John Wiley & Sons (Germany),DE,Germany,1,UNIBO,2006-2010,incoming
https://ror.org/000h6jb29,Helmholtz Centre for Environmental Research,DE,Germany,43,UNIBO,2006-2010,incoming
https://ror.org/000hdh770,Dalarna University,SE,Sweden,2,UNIBO,2006-2010,incoming
https://ror.org/000hzy098,Saint Petersburg State Pediatric Medical University,RU,Russia,3,UNIBO,2006-2010,incoming
https://ror.org/000k1q888,Netherlands Institute for Radio Astronomy,NL,The Netherlands,810,UNIBO,2006-2010,incoming
https://ror.org/000ke5995,Western Galilee Hospital,IL,Israel,13,UNIBO,2006-2010,incoming
https://ror.org/000kkaz97,Odesa State Agrarian University,UA,Ukraine,1,UNIBO,2006-2010,incoming
https://ror.org/000kkgk42,Instituto de Oncología y Radiobiología,CU,Cuba,11,UNIBO,2006-2010,incoming
https://ror.org/000m4se28,Aerospace Research Institute,IR,Iran,1,UNIBO,2006-2010,incoming
https://ror.org/000n9zg48,Groupe de Recherche sur le Handicap Ventilatoire et Neurologique,FR,France,6,UNIBO,2006-2010,incoming
https://ror.org/000nbq540,State Key Laboratory of Surface Physics,CN,China,1,UNIBO,2006-2010,incoming
https://ror.org/000ncdv93,Swedish National Board of Fisheries,SE,Sweden,85,UNIBO,2006-2010,incoming
https://ror.org/000nes056,Swedish Transport Administration,SE,Sweden,1,UNIBO,2006-2010,incoming
https://ror.org/000nhpy59,Instituto de Neurociencias,ES,Spain,37,UNIBO,2006-2010,incoming
https://ror.org/000p29f53,Laboratoire d'Optique et Biosciences,FR,France,1,UNIBO,2006-2010,incoming
https://ror.org/000p4dw82,Hospital Universitario del Valle ESE,CO,Colombia,1,UNIBO,2006-2010,incoming
https://ror.org/000p7hm12,National Skin Centre,SG,Singapore,4,UNIBO,2006-2010,incoming
https://ror.org/000pfrh90,Baptist Hospital of Miami,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/000ph9k36,Universitäts-Kinderklinik Würzburg,DE,Germany,3,UNIBO,2006-2010,incoming
https://ror.org/000prga03,Guilin Medical University,CN,China,1,UNIBO,2006-2010,incoming
https://ror.org/000psgr90,Volodymyr Vynnychenko Central Ukrainian State University,UA,Ukraine,2,UNIBO,2006-2010,incoming
https://ror.org/000pvc513,Institut de Chimie de Nice,FR,France,5,UNIBO,2006-2010,incoming
https://ror.org/000q4gm66,Instituto de Biocomputación y Física de Sistemas Complejos,ES,Spain,35,UNIBO,2006-2010,incoming
https://ror.org/000q75d75,Nagano Matsushiro General Hospital,JP,Japan,2,UNIBO,2006-2010,incoming
https://ror.org/000qjjz95,Park Centre for Mental Health,AU,Australia,2,UNIBO,2006-2010,incoming
https://ror.org/000qx7w57,Baokang Hospital Affiliated to Tianjin University of Traditional Chinese Medicine,CN,China,1,UNIBO,2006-2010,incoming
https://ror.org/000qzf213,Korea University of Science and Technology,KR,South Korea,12,UNIBO,2006-2010,incoming
https://ror.org/000r80389,Fuwai Yunnan Cardiovascular Hospital,CN,China,1,UNIBO,2006-2010,incoming
https://ror.org/000rgm762,VA Connecticut Healthcare System,US,United States,30,UNIBO,2006-2010,incoming
https://ror.org/000rhjc77,Universidad Centro de Altos Estudios en Ciencias Exactas,AR,Argentina,2,UNIBO,2006-2010,incoming
https://ror.org/000rr7w48,Research Institute for Fisheries and Aquaculture,HU,Hungary,14,UNIBO,2006-2010,incoming
https://ror.org/000sfad56,Institute of Physics,PL,Poland,770,UNIBO,2006-2010,incoming
https://ror.org/000sxmx78,Affiliated Eye Hospital of Wenzhou Medical College,CN,China,1,UNIBO,2006-2010,incoming
https://ror.org/000sy1f36,Istituto di Astrofisica Spaziale e Fisica Cosmica di Bologna,IT,Italy,25,UNIBO,2006-2010,incoming
https://ror.org/000t0f062,Education University of Hong Kong,CN,China,6,UNIBO,2006-2010,incoming
https://ror.org/000tqtb97,Rafik Hariri University Hospital,LB,Lebanon,1,UNIBO,2006-2010,incoming
https://ror.org/000vjzq57,Memphis VA Medical Center,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/000vvpv33,Social Insurance Yokohama Central Hospital,JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/000vy8681,National Institute of Agricultural Science and Technology,KR,South Korea,6,UNIBO,2006-2010,incoming
https://ror.org/000w0ky84,Instituto de Investigaciones Agropecuarias,CL,Chile,3,UNIBO,2006-2010,incoming
https://ror.org/000wej815,Kyowa Kirin (Japan),JP,Japan,7,UNIBO,2006-2010,incoming
https://ror.org/000wh6t45,Welsh Government,GB,United Kingdom,76,UNIBO,2006-2010,incoming
https://ror.org/000wx6j65,European Institute of Women's Health,IE,Ireland,1,UNIBO,2006-2010,incoming
https://ror.org/000x99506,Biodynamic Research Corporation (United States),US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/000xsnr85,University of the Basque Country,ES,Spain,403,UNIBO,2006-2010,incoming
https://ror.org/000xvke80,Nanjing Children's Hospital,CN,China,4,UNIBO,2006-2010,incoming
https://ror.org/000yct867,Bridgeport Hospital,US,United States,4,UNIBO,2006-2010,incoming
https://ror.org/000ywep40,NHS Tayside,GB,United Kingdom,115,UNIBO,2006-2010,incoming
https://ror.org/000z46s85,Lille’s Cardiology Hospital,FR,France,33,UNIBO,2006-2010,incoming
https://ror.org/000z4wj31,Center for Naval Analyses,US,United States,5,UNIBO,2006-2010,incoming
https://ror.org/000zamq06,Franklin W. Olin College of Engineering,US,United States,3,UNIBO,2006-2010,incoming
https://ror.org/000zgvm20,"Research Center for Information Technology Innovation, Academia Sinica",TW,Taiwan,1,UNIBO,2006-2010,incoming
https://ror.org/000zhpw23,Institut de la Vision,FR,France,37,UNIBO,2006-2010,incoming
https://ror.org/000znb612,Royal Bank of Scotland (United Kingdom),GB,United Kingdom,2,UNIBO,2006-2010,incoming
https://ror.org/0010b6s72,Tianjin Agricultural University,CN,China,5,UNIBO,2006-2010,incoming
https://ror.org/0010c1z81,Deutsche Klinik für Diagnostik,DE,Germany,18,UNIBO,2006-2010,incoming
https://ror.org/0010jkx06,Indira Gandhi Institute of Technology,IN,India,2,UNIBO,2006-2010,incoming
https://ror.org/0010mjy66,Byurakan Astrophysical Observatory,AM,Armenia,2,UNIBO,2006-2010,incoming
https://ror.org/0011azt19,Saint Agnes Hospital,US,United States,17,UNIBO,2006-2010,incoming
https://ror.org/0011qv509,University of Tennessee Health Science Center,US,United States,227,UNIBO,2006-2010,incoming
https://ror.org/00126za90,Hôpital d'Instruction des Armées Clermont-Tonnerre,FR,France,1,UNIBO,2006-2010,incoming
https://ror.org/0012c7r22,Office of Advanced Scientific Computing Research,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/0012pe324,Maharaj Institute of Immune Regenerative Medicine,US,United States,4,UNIBO,2006-2010,incoming
https://ror.org/0013shd50,Novartis (Germany),DE,Germany,9,UNIBO,2006-2010,incoming
https://ror.org/0013zhk30,Institute of Food Science,IT,Italy,70,UNIBO,2006-2010,incoming
https://ror.org/00142p479,Institute for Human Development,IN,India,1,UNIBO,2006-2010,incoming
https://ror.org/0014fb593,University of Food Technologies,BG,Bulgaria,1,UNIBO,2006-2010,incoming
https://ror.org/0014n6t23,Centre Hospitalier de Roubaix,FR,France,3,UNIBO,2006-2010,incoming
https://ror.org/0014xm371,Foundation for Research on Information Technologies in Society,CH,Switzerland,2,UNIBO,2006-2010,incoming
https://ror.org/0015hpp74,Hannah Research Foundation,GB,United Kingdom,1,UNIBO,2006-2010,incoming
https://ror.org/0015hye09,Tokyo Metropolitan Ohtsuka Hospital,JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/0015ws592,Institut de génétique et de biologie moléculaire et cellulaire,FR,France,46,UNIBO,2006-2010,incoming
https://ror.org/0015x1k58,National Center for Injury Prevention and Control,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/00161f548,Kobe Medical Center,JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/001695n52,Institut des Maladies Neurodégénératives,FR,France,4,UNIBO,2006-2010,incoming
https://ror.org/00174r125,Foundation for Blood Research,US,United States,5,UNIBO,2006-2010,incoming
https://ror.org/00178zy73,Konan Kosei Hospital,JP,Japan,4,UNIBO,2006-2010,incoming
https://ror.org/001805t51,Royal Museum for Central Africa,BE,Belgium,22,UNIBO,2006-2010,incoming
https://ror.org/00183pc12,Kharkiv Institute of Physics and Technology,UA,Ukraine,1533,UNIBO,2006-2010,incoming
https://ror.org/00184ca40,Ballard Power Systems (Canada),CA,Canada,1,UNIBO,2006-2010,incoming
https://ror.org/00186jw56,Northwestern Health Sciences University,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/0018h5d52,Virginia Western Community College,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/0018xw886,Azienda Unita' Sanitaria Locale Di Modena,IT,Italy,16,UNIBO,2006-2010,incoming
https://ror.org/00190t495,National Center for Complementary and Integrative Health,US,United States,7,UNIBO,2006-2010,incoming
https://ror.org/0019bf448,University of Pittsburgh at Bradford,US,United States,354,UNIBO,2006-2010,incoming
https://ror.org/0019g1982,Universidad de Hermosillo,MX,Mexico,1,UNIBO,2006-2010,incoming
https://ror.org/0019k3g62,Eastern Regional Medical Center,US,United States,3,UNIBO,2006-2010,incoming
https://ror.org/0019x5d05,Institut de Biologie et de Chimie des Protéines,FR,France,40,UNIBO,2006-2010,incoming
https://ror.org/001a7dw94,Krankenhaus der Barmherzigen Brüder Trier,DE,Germany,3,UNIBO,2006-2010,incoming
https://ror.org/001aevc89,Laboratoire d'Acoustique de l'Université du Mans,FR,France,2,UNIBO,2006-2010,incoming
https://ror.org/001anga17,Université Bordeaux-I,FR,France,31,UNIBO,2006-2010,incoming
https://ror.org/001aqnf71,UK Research and Innovation,GB,United Kingdom,1,UNIBO,2006-2010,incoming
https://ror.org/001av7v52,RMS Foundation,CH,Switzerland,2,UNIBO,2006-2010,incoming
https://ror.org/001be0c19,Centennial Medical Center,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/001c2sn75,London Business School,GB,United Kingdom,9,UNIBO,2006-2010,incoming
https://ror.org/001c9gn96,University of Science and Arts of Oklahoma,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/001ccf545,Wipro (India),IN,India,1,UNIBO,2006-2010,incoming
https://ror.org/001cj5727,Society for Maternal-Fetal Medicine,US,United States,5,UNIBO,2006-2010,incoming
https://ror.org/001cwea56,Centre Tecnologic de Telecomunicacions de Catalunya,ES,Spain,8,UNIBO,2006-2010,incoming
https://ror.org/001d2bp15,Community Mercy Health Partners,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/001e43z98,Freie Hochschule Stuttgart,DE,Germany,8,UNIBO,2006-2010,incoming
https://ror.org/001emy730,Embry-Riddle Aeronautical University Daytona Beach Florida Campus,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/001et3313,Mining and Metallurgy Institute Bor,RS,Serbia,1,UNIBO,2006-2010,incoming
https://ror.org/001et4e78,Hiroshima City University,JP,Japan,6,UNIBO,2006-2010,incoming
https://ror.org/001f39w38,Clermont Auvergne INP,FR,France,3,UNIBO,2006-2010,incoming
https://ror.org/001f7a930,Azienda Ospedaliera Citta' della Salute e della Scienza di Torino,IT,Italy,12,UNIBO,2006-2010,incoming
https://ror.org/001g2fj96,American University of Sharjah,AE,United Arab Emirates,11,UNIBO,2006-2010,incoming
https://ror.org/001ggbx22,National Institute of Infectious Diseases,JP,Japan,77,UNIBO,2006-2010,incoming
https://ror.org/001ghdf98,Baldwin Wallace University,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/001gmya32,John Carroll University,US,United States,4,UNIBO,2006-2010,incoming
https://ror.org/001gpfp45,California Polytechnic State University,US,United States,437,UNIBO,2006-2010,incoming
https://ror.org/001hv0k59,Toyota Technological Institute,JP,Japan,5,UNIBO,2006-2010,incoming
https://ror.org/001hz7s79,Emory University School of Medicine,US,United States,37,UNIBO,2006-2010,incoming
https://ror.org/001jx2139,Hospital Sant Joan de Déu Barcelona,ES,Spain,36,UNIBO,2006-2010,incoming
https://ror.org/001kjn539,St Vincent's Hospital Melbourne,AU,Australia,270,UNIBO,2006-2010,incoming
https://ror.org/001m1hv61,Grand Valley State University,US,United States,10,UNIBO,2006-2010,incoming
https://ror.org/001m5qg34,Darent Valley Hospital,GB,United Kingdom,1,UNIBO,2006-2010,incoming
https://ror.org/001mf9v16,University of Gezira,SD,Sudan,3,UNIBO,2006-2010,incoming
https://ror.org/001mm6w73,MRC Clinical Trials Unit at UCL,GB,United Kingdom,16,UNIBO,2006-2010,incoming
https://ror.org/001n0zm21,Edinboro University,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/001n36p86,Norwegian Meteorological Institute,NO,Norway,26,UNIBO,2006-2010,incoming
https://ror.org/001n7ee52,Institut de Chimie des Milieux et des Matériaux de Poitiers,FR,France,1,UNIBO,2006-2010,incoming
https://ror.org/001nzxd62,Nagoya Women's University,JP,Japan,2,UNIBO,2006-2010,incoming
https://ror.org/001p3jz28,"Birla Institute of Technology and Science, Pilani",IN,India,26,UNIBO,2006-2010,incoming
https://ror.org/001p58g30,Institute for Plant Protection and Environment,RS,Serbia,18,UNIBO,2006-2010,incoming
https://ror.org/001q2kp78,Orange Coast Memorial Medical Center,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/001qnfn06,State Education and Research Institute for Viticulture and Pomology Weinsberg,DE,Germany,1,UNIBO,2006-2010,incoming
https://ror.org/001r32c80,Biologie du chloroplaste et perception de la lumière chez les micro-algues,FR,France,2,UNIBO,2006-2010,incoming
https://ror.org/001r73k91,AMA Computer University,PH,Philippines,1,UNIBO,2006-2010,incoming
https://ror.org/001rahr89,Affiliated Hospital of Nantong University,CN,China,23,UNIBO,2006-2010,incoming
https://ror.org/001rdde17,Hamm-Lippstadt University of Applied Sciences,DE,Germany,1,UNIBO,2006-2010,incoming
https://ror.org/001s04270,Endocrinology and Metabolism Molecular-Cellular Sciences Institute,IR,Iran,2,UNIBO,2006-2010,incoming
https://ror.org/001s05659,Blood Transfusion Centre of Slovenia,SI,Slovenia,8,UNIBO,2006-2010,incoming
https://ror.org/001s4dh65,Cambridge Scientific (United States),US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/001s4x714,Institut Supérieur des Matériaux du Mans,FR,France,2,UNIBO,2006-2010,incoming
https://ror.org/001skmk61,Drake University,US,United States,6,UNIBO,2006-2010,incoming
https://ror.org/001swhm52,Shimon Peres Negev Nuclear Research Center,IL,Israel,5,UNIBO,2006-2010,incoming
https://ror.org/001t02e86,University Foundation,BE,Belgium,7,UNIBO,2006-2010,incoming
https://ror.org/001tmjg57,University of Kansas,US,United States,2128,UNIBO,2006-2010,incoming
https://ror.org/001v19997,Eskişehir Osmangazi Üniversitesi Tıp Fakültesi Hastanesi,TR,Turkey,5,UNIBO,2006-2010,incoming
https://ror.org/001v2ey71,The Fourth People's Hospital,CN,China,2,UNIBO,2006-2010,incoming
https://ror.org/001w7jn25,Charité - Universitätsmedizin Berlin,DE,Germany,1524,UNIBO,2006-2010,incoming
https://ror.org/001wjeh94,Hokusho University,JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/001wpa366,HIA du Val-de-Grâce à Paris,FR,France,4,UNIBO,2006-2010,incoming
https://ror.org/001wtjx27,Tata Steel (India),IN,India,2,UNIBO,2006-2010,incoming
https://ror.org/001xhss06,Directorate for Biological Sciences,US,United States,4,UNIBO,2006-2010,incoming
https://ror.org/001xj8m36,Institute for Anthropological Research,HR,Croatia,4,UNIBO,2006-2010,incoming
https://ror.org/001xjdh50,Kansai Medical University,JP,Japan,129,UNIBO,2006-2010,incoming
https://ror.org/001xkv632,Southern Cross University,AU,Australia,30,UNIBO,2006-2010,incoming
https://ror.org/001xq1j98,Covenant Health,CA,Canada,7,UNIBO,2006-2010,incoming
https://ror.org/001y2wd07,Lunghwa University of Science and Technology,TW,Taiwan,5,UNIBO,2006-2010,incoming
https://ror.org/001yc7927,Hyogo Medical University,JP,Japan,115,UNIBO,2006-2010,incoming
https://ror.org/001yedb91,Actelion (Switzerland),CH,Switzerland,127,UNIBO,2006-2010,incoming
https://ror.org/001yjqf23,Kuang Tien General Hospital,TW,Taiwan,7,UNIBO,2006-2010,incoming
https://ror.org/001ykb961,National Evolutionary Synthesis Center,US,United States,3,UNIBO,2006-2010,incoming
https://ror.org/00200ya62,National Ageing Research Institute,AU,Australia,10,UNIBO,2006-2010,incoming
https://ror.org/0020hse07,Aberdeen Maternity Hospital,GB,United Kingdom,9,UNIBO,2006-2010,incoming
https://ror.org/0020snb74,École de Technologie Supérieure,CA,Canada,40,UNIBO,2006-2010,incoming
https://ror.org/0020x6414,Hunter Medical Research Institute,AU,Australia,30,UNIBO,2006-2010,incoming
https://ror.org/0021t7t04,SeaView Research,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/00222yk13,Institut des Sciences Analytiques et de Physico-Chimie pour l'Environnement et les Matériaux,FR,France,10,UNIBO,2006-2010,incoming
https://ror.org/0022b3c04,Nottingham City Hospital,GB,United Kingdom,25,UNIBO,2006-2010,incoming
https://ror.org/0022jb369,Institute for Molecular Manufacturing,US,United States,5,UNIBO,2006-2010,incoming
https://ror.org/0022nd079,Indian Institute of Technology Guwahati,IN,India,222,UNIBO,2006-2010,incoming
https://ror.org/0022qva30,Ponce Health Sciences University,US,United States,8,UNIBO,2006-2010,incoming
https://ror.org/0022v1p96,Institute of Behavioral Sciences,CH,Switzerland,2,UNIBO,2006-2010,incoming
https://ror.org/00235nr42,Universidade Federal de Itajubá,BR,Brazil,8,UNIBO,2006-2010,incoming
https://ror.org/0023asr12,Singapore Science Park,SG,Singapore,6,UNIBO,2006-2010,incoming
https://ror.org/00240q980,University of Padua,IT,Italy,14857,UNIBO,2006-2010,incoming
https://ror.org/0024aa414,National Institute of Public Health,JP,Japan,15,UNIBO,2006-2010,incoming
https://ror.org/0024c1w94,Plantes et systèmes de culture horticoles,FR,France,1,UNIBO,2006-2010,incoming
https://ror.org/0024cws33,Food Research Institute,SK,Slovakia,3,UNIBO,2006-2010,incoming
https://ror.org/0024fc285,FrontLine Service,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/00259hn89,Miyoshi Central Hospital,JP,Japan,2,UNIBO,2006-2010,incoming
https://ror.org/0025g8755,Luigi Sacco Hospital,IT,Italy,67,UNIBO,2006-2010,incoming
https://ror.org/0025ww868,National Cancer Centre Japan,JP,Japan,20,UNIBO,2006-2010,incoming
https://ror.org/0025x8m44,SeaWorld Entertainment,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/00264zf15,Zhaotong University,CN,China,2,UNIBO,2006-2010,incoming
https://ror.org/00266dp40,Novay,NL,The Netherlands,3,UNIBO,2006-2010,incoming
https://ror.org/0026m8b31,Ospedale San Paolo,IT,Italy,38,UNIBO,2006-2010,incoming
https://ror.org/00274we69,Himchan Hospital,KR,South Korea,1,UNIBO,2006-2010,incoming
https://ror.org/0027d9x02,Suzhou Institute of Nano-tech and Nano-bionics,CN,China,1,UNIBO,2006-2010,incoming
https://ror.org/0027frf26,Kaiser Permanente Washington Health Research Institute,US,United States,7,UNIBO,2006-2010,incoming
https://ror.org/0028edj28,Japan University of Health Sciences,JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/0028etb62,Calar Alto Observatory,ES,Spain,37,UNIBO,2006-2010,incoming
https://ror.org/0028kf729,Concordia University Irvine,US,United States,15,UNIBO,2006-2010,incoming
https://ror.org/0028p8r67,Laboratoire Hubert Curien,FR,France,1,UNIBO,2006-2010,incoming
https://ror.org/0028q1g19,Gunadarma University,ID,Indonesia,2,UNIBO,2006-2010,incoming
https://ror.org/0028v3876,National Chung Cheng University,TW,Taiwan,77,UNIBO,2006-2010,incoming
https://ror.org/0028z3k74,Orange County Research Center,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/00293y771,Sendai National College of Technology,JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/0029n1t76,Southern Taiwan University of Science and Technology,TW,Taiwan,10,UNIBO,2006-2010,incoming
https://ror.org/002a3ss66,Centro de Tecnologias Estratégicas do Nordeste,BR,Brazil,1,UNIBO,2006-2010,incoming
https://ror.org/002b7nr53,Dalian Maritime University,CN,China,23,UNIBO,2006-2010,incoming
https://ror.org/002bjfj29,München Klinik Schwabing,DE,Germany,7,UNIBO,2006-2010,incoming
https://ror.org/002c9p632,Institut für Geschichtliche Landeskunde Rheinland-Pfalz e.V.,DE,Germany,1167,UNIBO,2006-2010,incoming
https://ror.org/002cfhw56,Institute of Robotics,BG,Bulgaria,2,UNIBO,2006-2010,incoming
https://ror.org/002cp4060,Assistance Publique Hôpitaux de Marseille,FR,France,269,UNIBO,2006-2010,incoming
https://ror.org/002cv1w36,Australian Foundation for Diabetes Research,AU,Australia,2,UNIBO,2006-2010,incoming
https://ror.org/002degh13,Fatih University Medical Faculty Hospital,TR,Turkey,5,UNIBO,2006-2010,incoming
https://ror.org/002egtp29,Arctic Research Centre,SE,Sweden,2,UNIBO,2006-2010,incoming
https://ror.org/002epp671,Center for NanoScience,DE,Germany,7,UNIBO,2006-2010,incoming
https://ror.org/002feag21,Bostwick Laboratories,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/002fnes28,Institute of Forest Ecology of the Slovak Academy of Sciences,SK,Slovakia,8,UNIBO,2006-2010,incoming
